armyPerception,civilianPerception,myWorld,percentCivilianGlassesWearers,redCrossPerception,totalNumberArmy,totalNumberCivilians,totalNumberRedCross,totalZombified
3.53125,3.91875,1,0.0625,3.91875,10,100,10,3
3.53125,3.91875,2,0.0625,3.91875,10,100,10,10
3.53125,3.91875,0,0.0625,3.91875,10,100,10,16
3.53125,3.91875,1,0.0625,3.91875,10,100,10,3
3.53125,3.91875,2,0.0625,3.91875,10,100,10,27
3.53125,3.91875,0,0.0625,3.91875,10,100,10,15
1.9933593749999998,3.519140625,1,0.11328125,1.775390625,10,100,10,16
1.9933593749999998,3.519140625,0,0.11328125,1.775390625,10,100,10,12
1.9933593749999998,3.519140625,2,0.11328125,1.775390625,10,100,10,6
1.9933593749999998,3.519140625,1,0.11328125,1.775390625,10,100,10,31
1.9933593749999998,3.519140625,0,0.11328125,1.775390625,10,100,10,2
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,15
1.9933593749999998,3.519140625,2,0.11328125,1.775390625,10,100,10,11
1.9933593749999998,3.519140625,1,0.11328125,1.775390625,10,100,10,16
1.9933593749999998,3.519140625,0,0.11328125,1.775390625,10,100,10,36
1.9933593749999998,3.519140625,2,0.11328125,1.775390625,10,100,10,4
1.9933593749999998,3.519140625,1,0.11328125,1.775390625,10,100,10,4
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,6
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,7
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,8
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,10
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,5
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,9
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,4
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,14
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,7
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,1
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,1
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,9
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,16
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,4
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,6
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,5
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,22
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,5
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,3
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,2
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,6
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,18
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,12
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,1
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,10
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,8
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,4
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,10
3.543359375,1.969140625,1,0.61328125,3.325390625,10,100,10,7
3.543359375,1.969140625,0,0.61328125,3.325390625,10,100,10,13
3.543359375,1.969140625,2,0.61328125,3.325390625,10,100,10,2
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,33
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,15
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,7
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,10
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,3
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,7
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,5
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,11
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,11
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,8
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,3
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,2
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,7
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,15
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,3
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,15
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,4
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,12
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,9
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,3
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,1
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,14
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,10
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,25
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,4
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,14
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,5
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,6
2.187109375,2.162890625,2,0.80078125,1.581640625,10,100,10,12
2.187109375,2.162890625,1,0.80078125,1.581640625,10,100,10,4
2.187109375,2.162890625,0,0.80078125,1.581640625,10,100,10,4
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,4
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,15
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,6
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,5
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,6
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,2
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,5
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,2
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,10
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,7
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,7
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,2
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,4
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,15
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,10
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,5
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,9
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,3
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,8
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,4
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,4
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,2
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,11
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,4
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,11
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,5
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,4
3.737109375,3.712890625,0,0.30078125,3.131640625,10,100,10,4
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,19
3.737109375,3.712890625,2,0.30078125,3.131640625,10,100,10,9
3.737109375,3.712890625,1,0.30078125,3.131640625,10,100,10,7
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,9
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,6
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,23
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,17
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,7
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,14
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,4
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,8
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,35
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,14
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,6
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,9
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,9
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,4
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,22
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,4
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,2
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,23
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,7
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,8
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,11
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,1
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,11
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,25
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,8
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,15
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,18
1.412109375,4.487890625,0,0.55078125,2.356640625,10,100,10,2
1.412109375,4.487890625,2,0.55078125,2.356640625,10,100,10,17
1.412109375,4.487890625,1,0.55078125,2.356640625,10,100,10,5
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,3
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,16
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,1
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,3
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,13
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,12
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,12
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,3
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,6
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,10
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,17
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,18
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,4
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,3
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,2
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,14
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,3
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,13
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,17
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,7
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,14
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,12
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,7
2.962109375,2.9378906249999996,0,0.05078125,3.906640625,10,100,10,5
2.962109375,2.9378906249999996,1,0.05078125,3.906640625,10,100,10,22
2.962109375,2.9378906249999996,2,0.05078125,3.906640625,10,100,10,7
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,16
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,4
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,19
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,13
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,15
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,7
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,4
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,8
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,4
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,13
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,10
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,9
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,6
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,14
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,12
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,22
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,3
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,4
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,16
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,11
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,10
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,33
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,38
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,21
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,10
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,15
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,7
1.799609375,2.550390625,0,0.17578125,3.519140625,10,100,10,0
1.799609375,2.550390625,1,0.17578125,3.519140625,10,100,10,10
1.799609375,2.550390625,2,0.17578125,3.519140625,10,100,10,22
3.349609375,4.100390625,0,0.67578125,1.969140625,10,100,10,3
3.349609375,4.100390625,1,0.67578125,1.969140625,10,100,10,5
3.349609375,4.100390625,1,0.67578125,1.969140625,10,100,10,8
3.349609375,4.100390625,0,0.67578125,1.969140625,10,100,10,16
3.349609375,4.100390625,2,0.67578125,1.969140625,10,100,10,5
3.349609375,4.100390625,2,0.67578125,1.969140625,10,100,10,4
3.349609375,4.100390625,0,0.67578125,1.969140625,10,100,10,4
3.349609375,4.100390625,1,0.67578125,1.969140625,10,100,10,2
3.349609375,4.100390625,1,0.67578125,1.969140625,10,100,10,4
3.349609375,4.100390625,2,0.67578125,1.969140625,10,100,10,2
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,18
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,5
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,13
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,15
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,11
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,6
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,5
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,4
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,11
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,2
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,9
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,9
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,49
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,0
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,5
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,16
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,4
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,9
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,5
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,6
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,19
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,5
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,3
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,9
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,15
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,9
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,11
1.4181640624999998,2.9439453125,0,0.833984375,3.4283203125,10,100,10,2
1.4181640624999998,2.9439453125,1,0.833984375,3.4283203125,10,100,10,7
1.4181640624999998,2.9439453125,2,0.833984375,3.4283203125,10,100,10,8
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,13
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,17
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,16
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,25
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,10
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,7
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,2
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,9
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,10
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,14
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,3
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,3
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,4
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,4
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,8
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,7
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,6
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,3
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,9
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,6
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,15
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,7
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,6
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,3
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,14
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,7
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,14
2.9681640624999996,4.4939453125,0,0.333984375,1.8783203124999999,10,100,10,4
2.9681640624999996,4.4939453125,1,0.333984375,1.8783203124999999,10,100,10,13
2.9681640624999996,4.4939453125,2,0.333984375,1.8783203124999999,10,100,10,5
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,3
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,5
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,2
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,23
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,8
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,8
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,2
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,7
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,6
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,9
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,9
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,2
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,38
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,16
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,9
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,18
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,4
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,3
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,8
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,3
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,10
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,4
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,2
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,5
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,13
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,5
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,12
2.1931640625,3.7189453125,0,0.583984375,4.2033203125,10,100,10,8
2.1931640625,3.7189453125,1,0.583984375,4.2033203125,10,100,10,6
2.1931640625,3.7189453125,2,0.583984375,4.2033203125,10,100,10,8
1.9994140625,1.9751953125,1,0.271484375,4.3970703125,10,100,10,7
1.9994140625,1.9751953125,0,0.271484375,4.3970703125,10,100,10,47
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,12
1.9994140625,1.9751953125,2,0.271484375,4.3970703125,10,100,10,21
3.7431640625,2.1689453125,1,0.083984375,2.6533203125,10,100,10,15
3.7431640625,2.1689453125,0,0.083984375,2.6533203125,10,100,10,1
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,8
3.7431640625,2.1689453125,1,0.083984375,2.6533203125,10,100,10,10
3.7431640625,2.1689453125,0,0.083984375,2.6533203125,10,100,10,10
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,8
3.7431640625,2.1689453125,1,0.083984375,2.6533203125,10,100,10,18
3.7431640625,2.1689453125,0,0.083984375,2.6533203125,10,100,10,12
1.9994140625,1.9751953125,0,0.271484375,4.3970703125,10,100,10,32
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,4
3.7431640625,2.1689453125,1,0.083984375,2.6533203125,10,100,10,11
3.7431640625,2.1689453125,0,0.083984375,2.6533203125,10,100,10,12
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,3
3.7431640625,2.1689453125,1,0.083984375,2.6533203125,10,100,10,4
3.7431640625,2.1689453125,0,0.083984375,2.6533203125,10,100,10,8
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,14
3.7431640625,2.1689453125,1,0.083984375,2.6533203125,10,100,10,3
1.9994140625,1.9751953125,1,0.271484375,4.3970703125,10,100,10,18
3.7431640625,2.1689453125,0,0.083984375,2.6533203125,10,100,10,4
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,3
3.7431640625,2.1689453125,1,0.083984375,2.6533203125,10,100,10,2
3.7431640625,2.1689453125,0,0.083984375,2.6533203125,10,100,10,14
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,12
3.7431640625,2.1689453125,1,0.083984375,2.6533203125,10,100,10,18
3.7431640625,2.1689453125,0,0.083984375,2.6533203125,10,100,10,2
3.7431640625,2.1689453125,2,0.083984375,2.6533203125,10,100,10,11
1.9994140625,1.9751953125,2,0.271484375,4.3970703125,10,100,10,11
